Title,Price,Rating,Reviews,Brand,Product Link
"Air Purifiers for Home Large Rooms up to 1200ft², MOOKA H13 True HEPA Air Purifier for Bedroom Pets with Fragrance Sponge, Timer, Air Filter Cleaner for Smoke, Odor, Dander, Pollen (White)",,4.5,1889,,https://www.amazon.com/Purifiers-1200ft%C2%B2-MOOKA-Purifier-Fragrance/dp/B0BQJCPJNV/ref=sr_1_12?dib=eyJ2IjoiMSJ9.Qoe5cUAPMM1voliSq4zLfkpto7lCyGGVAPT0k7TLLt3zXU5NVTUsRVQ6QjVNQRlHZsXemg8BDj_ycOT_4xA4niDAQcH5VkFXav6XjXyWJ2E_nntNhZHhNk2uLOflKITO19p-t4wT2dqOr5BVrLBno01u0XweVFWPsHAvCXYuqyJ_RB4B6x586zvq7FDv2hibTNpt6QkApMw_JpNxDz0UGMrzlSvQRkt2z1E7gYo9-no.hF4Qii0V48eCnvNHPIguDUc4MY84uEZXDZ8-mnQVhkk&dib_tag=se&keywords=air+purifier&qid=1742807545&sr=8-12
"2 Pack Air Purifier for Home Bedroom with H13 True HEPA Filter for Smoke, Smokers, Dust, Odors, Pollen, Pet Dander | Quiet 99.9% Removal to 0.1 Microns | White Available for California",,4.5,4723,,https://www.amazon.com/Purifier-Bedroom-Smokers-Available-California/dp/B09QZDKQLF/ref=sr_1_13?dib=eyJ2IjoiMSJ9.Qoe5cUAPMM1voliSq4zLfkpto7lCyGGVAPT0k7TLLt3zXU5NVTUsRVQ6QjVNQRlHZsXemg8BDj_ycOT_4xA4niDAQcH5VkFXav6XjXyWJ2E_nntNhZHhNk2uLOflKITO19p-t4wT2dqOr5BVrLBno01u0XweVFWPsHAvCXYuqyJ_RB4B6x586zvq7FDv2hibTNpt6QkApMw_JpNxDz0UGMrzlSvQRkt2z1E7gYo9-no.hF4Qii0V48eCnvNHPIguDUc4MY84uEZXDZ8-mnQVhkk&dib_tag=se&keywords=air+purifier&qid=1742807545&sr=8-13
"Powerful PuroAir HEPA Air Purifier - Covers Up To 1,115 Sq Ft - Air Purifier for Allergies and Pets - Filters Up To 99.99% of Smoke, Pollen, Dust, and Common Pollutants - Based in USA",,4.6,11939,,https://www.amazon.com/PuroAir-Air-Purifier-Bedroom-Allergens/dp/B0998FWTHP/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Qoe5cUAPMM1voliSq4zLfkpto7lCyGGVAPT0k7TLLt3zXU5NVTUsRVQ6QjVNQRlHZsXemg8BDj_ycOT_4xA4niDAQcH5VkFXav6XjXyWJ2E_nntNhZHhNk2uLOflKITO19p-t4wT2dqOr5BVrLBno01u0XweVFWPsHAvCXYuqyJ_RB4B6x586zvq7FDv2hibTNpt6QkApMw_JpNxDz0UGMrzlSvQRkt2z1E7gYo9-no.hF4Qii0V48eCnvNHPIguDUc4MY84uEZXDZ8-mnQVhkk&dib_tag=se&keywords=air+purifier&qid=1742807545&sr=8-14
"Coway Airmega AP-1512HH(W) True HEPA Purifier with Air Quality Monitoring, Auto, Timer, Filter Indicator, and Eco Mode, 16.8 x 18.3 x 9.7, White",203.72,4.7,15317,,https://www.amazon.com/Coway-AP-1512HH-Mighty-Purifier-White/dp/B01728NLRG/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Qoe5cUAPMM1voliSq4zLfkpto7lCyGGVAPT0k7TLLt3zXU5NVTUsRVQ6QjVNQRlHZsXemg8BDj_ycOT_4xA4niDAQcH5VkFXav6XjXyWJ2E_nntNhZHhNk2uLOflKITO19p-t4wT2dqOr5BVrLBno01u0XweVFWPsHAvCXYuqyJ_RB4B6x586zvq7FDv2hibTNpt6QkApMw_JpNxDz0UGMrzlSvQRkt2z1E7gYo9-no.hF4Qii0V48eCnvNHPIguDUc4MY84uEZXDZ8-mnQVhkk&dib_tag=se&keywords=air+purifier&qid=1742807545&sr=8-15
"Air Purifiers for Bedroom, HEPA Covers Up to 302 sq.ft Room, 24db Sleep Model, Night Lighting, 3 Timers, with Aromatherapy for Bedroom, Dorm Room, Apartment, Kitchen-HY1800",,4.3,2339,,https://www.amazon.com/Loytio-Purifiers-Aromatherapy-Apartment-Kitchen-HY1800/dp/B0B4RZ4PW8/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Qoe5cUAPMM1voliSq4zLfkpto7lCyGGVAPT0k7TLLt3zXU5NVTUsRVQ6QjVNQRlHZsXemg8BDj_ycOT_4xA4niDAQcH5VkFXav6XjXyWJ2E_nntNhZHhNk2uLOflKITO19p-t4wT2dqOr5BVrLBno01u0XweVFWPsHAvCXYuqyJ_RB4B6x586zvq7FDv2hibTNpt6QkApMw_JpNxDz0UGMrzlSvQRkt2z1E7gYo9-no.hF4Qii0V48eCnvNHPIguDUc4MY84uEZXDZ8-mnQVhkk&dib_tag=se&keywords=air+purifier&qid=1742807545&sr=8-16
"Air Purifiers for Home Large Room Up to 1250 Ft², MOOKA H13 HEPA Air Purifier for Pets Dust Odor Smoke, Aromatherapy Function, Air Cleaner with 15dB Quiet Sleep Mode for Bedroom Office Living Room",,4.4,495,,https://www.amazon.com/Purifiers-MOOKA-Purifier-Aromatherapy-Function/dp/B0CXJ9R27Q/ref=sr_1_17?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-17
MORENTO Air Purifiers for Home Large Room Up to 1690 ft² with PM 2.5 Air Quality Monitor WiFi and Alexa compatible Double-sided Air Inlet for Smoke and Odor 1 Pack+2 Pack HEPA Filters White,,4.6,38,,https://www.amazon.com/MORENTO-Purifiers-Quality-compatible-Double-sided/dp/B0DXVLWHLC/ref=sr_1_18?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-18
"MOOKA Air Purifiers for Home Large Room up to 1076 ft², H13 True HEPA Air Filter Cleaner, Odor Eliminator, Remove Smoke Dust Pollen Pet Dander, Night Light(Available for California)-Black",,4.5,6006,,https://www.amazon.com/MOOKA-Purifiers-Eliminator-Available-California/dp/B0CF4H85PM/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-19
"AROEVE Air Purifiers for Bedroom Air Purifier With Aromatherapy Function For Pet Smoke Pollen Dander Hair Smell 20dB Air Cleaner For Bedroom Office Living Room, MK06- Black(Available for California)",29.99,4.4,12070,,https://www.amazon.com/AROEVE-Purifiers-Purifier-Aromatherapy-Function/dp/B0BN51YQ5X/ref=sr_1_20?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-20
"WINIX 5510 Air Purifier (New Generation of 5500-2) for Home Large Room Up to 1881 Ft² in 1 Hr, True HEPA, High Deodorization Carbon Filter and Auto Mode, Captures Pet Allergies, Smoke, Dust.",149.0,4.6,28655,,https://www.amazon.com/5510-Purifier-Generation-Deodorization-Allergies/dp/B0DJG1731C/ref=sr_1_21?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-21
"Air Purifiers for Bedroom Home 430 Sq.Ft, MOOKA H13 HEPA Filter Small Portable Air Purifier with USB Cable Fragrance Sponge for Smokers Pollen Pets Dust Odors, Desktop Air Cleaner for Car RV, M01",,4.4,1309,,https://www.amazon.com/Purifiers-MOOKA-Protable-Purifier-Fragrance/dp/B0C1NGDL9P/ref=sr_1_22?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-22
"Brondell Horizon O2+ Air Purifier P200, 5 Stage Filtration System with HEPA Filter and Intelligent Ion Technology – 560sf - CARB Certified",,4.5,161,,https://www.amazon.com/Brondell-Purifier-Filtration-Intelligent-Technology/dp/B0845Y9XXW/ref=sr_1_23?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-23
"AROEVE Air Purifiers for Home Large Room Up to 1095 Sq.Ft Coverage with Air Quality Sensors Impressive Filter Layer with Auto Function for Home, Bedroom, MK04- White(Available for California)",110.77,4.6,13688,,https://www.amazon.com/AROEVE-Purifiers-Coverage-Function-Ultra-Quiet/dp/B09S2W8VBB/ref=sr_1_24?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-24
"Amazon Basics Air Purifier for Home and Office, With 3-Stage Filtration, HEPA Filter With Activated Carbon, 3 Speeds, Timer, Sleep Mode (32db), Energy Star Certificate, Covers Up to 1067 Sq ft, White",79.99,4.4,124,,https://www.amazon.com/Amazon-Basics-Purifier-Bedroom-Allergies/dp/B0CL993435/ref=sr_1_25?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-25
"BLUEAIR Air Purifiers for Bedroom HEPASilent Small Room Air Purifiers for Home Air Purifiers for Pets Allergies Air Cleaner, Virus Air Purifier for Dust Baby Air Purifier for Nursery Blue Pure 511",89.99,4.5,9666,,https://www.amazon.com/BLUEAIR-Purifiers-HEPASilent-Allergies-Purifier/dp/B08KPJCDN6/ref=sr_1_26?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-26
"Air Purifiers for Bedroom, Honeyuan H13 HEPA Air Purifier for Home Large Room 600 sqft, Air purifiers with 360°Air Intake, 3 Fan Speeds, 3-Stage Filtration, White",,4.4,2206,,https://www.amazon.com/Honeyuan-HEPA-Home-Large-white/dp/B0B9678Z4L/ref=sr_1_27?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-27
"BLUEAIR Air Purifier Large Room, Air Cleaner for Dust Pet Dander Smoke Mold Pollen Bacteria Virus Allergen, Odor Removal, for Home Bedroom Living Room, Washable Pre Filter, HEPASilent, Blue 211+ Auto",339.99,4.5,7270,,https://www.amazon.com/HEPASilent-Purifier-2640sqft-Allergens-Pre-Filter/dp/B08LQQKD8B/ref=sr_1_28?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-28
"LEVOIT Air Purifiers for Home Large Room, Main Filter Cleaner with Washable Filter for Allergies, Smoke, Dust, Pollen, Quiet Odor Eliminators for Bedroom, Pet Hair Remover, Vital 100, White",99.99,4.6,26082,,https://www.amazon.com/LEVOIT-Allergies-Eliminators-Vital-100/dp/B07X25BNBR/ref=sr_1_29?dib=eyJ2IjoiMSJ9.SiEDEj7fPYY858ArBDS2QtQLli7eekoDCRUqnR6IdwV8vcR_uJObAaaRBQM-FozEh9QVpTqqaAgFAeANlRVkjJL0Ae1PPHFawgaOV2aqnaGn7F4UtU54PTNAjzEiAoBwSiY82cgq3y_JnPUYhC3R6BdGg4qtZhTCS46cbQb5iN0mRnzGOUtkemPpUMbrGQQNDcHRPBFsAvtKSFFMHW6Ao1NzHG7YlGcsxQrLxWhyuX0.m0dypIqzp5Bye6KnjwsQVbqFu-frk5ZhUGgGKMz_6tw&dib_tag=se&keywords=air+purifier&qid=1742807552&sr=8-29
